Subject;TextBody;Complaint;Complaint_type
Igloo Notification: Product Spec 40153, Luxury Southern Fried French Fries, Action Taken: Approve;Product Specification 40153, v1.0, Luxury Southern Fried French Fries has been approved by Rosie Johansson. Spec Number: 40153 Spec Version Number: 1.0 Product Title: Luxury Southern Fried French Fries PLU: [PLU] Supplier Name: Agristo NV Submitted By: Rosie Johansson Pack Copy Required?: Yes Comments: SGS Approved. NPD Design file V1 seen. Approved Concessions Other - Concession to approve the cooking tab based on validation of a bag from 1.4kg instead of current 1kg. Nutrition - Salt Level being outside the FSA salt guideline. Policy -it is a redesign only. Air fryer not as primary cooking. See attached.. Approver has chosen that Pack Copy is required. Please login to your igloo account to view further details and action appropriately To log into Igloo, please go to the following link: https://igloo.iceland.co.uk Thank you, The Iceland Igloo Team;False;
697R - Order Importlogistik x W40;Dear Liesbeth, Hereby I am glad to send you our new order of 10 mm fries for week 40. Awaiting proforma for confirmation. Pos Description of goods Наименование продукта BAGS BOXES PAL 1 313827 Картофель фри 10 мм 2,5кг /French fries 10mm 7776 1944 27 Grazie Rodion Shurlepov LLC Importlogistik +7 962 973 66 38 С уважением, Шурлепов Родион Евгеньевич Заместитель руководителя отдела ВЭД Офис: +74952322787 доб. Моб.: +7(969)-73-66-38 e-mail: r.shurlepov@importlogistik.ru;False;
Steak House Fries 9*18 Availability;Kind reminder Rodion Shurlepov LLC Importlogistik +7 962 973 66 38 From: Шурлепов Родион Евгеньевич Sent: Friday, August 30, 2024 2:50 PM;False;
Nomad Foods sent a new Purchase Order 4500000515;Nomad Foods A new purchase order from Nomad Foods is waiting for your response on SAP Business Network. Hello AGRISTO nv, Nomad Foods would like to invite you to connect with us on SAP Business Network. 185 + purchase orders are waiting for your response. To access the purchase order, please click on process order and register on SAP Business Network for free account Click Process order to register and connect Process order Reply to this email to send your customer a message. If your company received this email by mistake, you can stop receiving purchase orders via SAP Business Network. Purchase order details Order number Amount 4500000515 41,474.16 EUR From: Nomad Foods Europe Finance Limited Church Street West-43 GU21 6HT, Woking, Surrey, United Kingdom +44 02089183200 To: AGRISTO nv WATERSTRAAT 40 HARELBEKE, Belgium Creditcontrol@agristo.com Learn More • Learn more about SAP Business Network Note: All transactions relating to your customer's purchase orders are solely between you and your customer and are subject to the terms of your existing agreement(s) with your customer. Ariba is not an agent for your customer, and is not responsible for anything contained in the purchase order submitted on behalf of your customer. SAP Business Network Privacy Statement | Ariba Data Policy | Help Center Powered By;False;
August EOM Document Request;Hi Jeroen, Looks like we are still missing a bulk of these documents. Can you please send through what you have. I can see some communication of delays but we did not receive dates so we are not sure if August or Sep loadings. Could you send open order books to the sku level please. Thanks;False;
Order Transport delay - #PR-ORD-0019595;Dear, see below the communication about the above order. I will chase for more information.;False;
Jiun Yng / Credit nota;Hi, Ik vind credit nota 98024369 tussen de ‘cleared items’ in sap maar volgens de klant zou dit nog niet afgehouden geweest zijn van geen enkele betaling van Jiun Yng. Kunnen jullie mij helpen met welke betaling van facturen dit afgeboekt werd aub? [cid:image001.png@01DAFDFF.B467A4B0] Mvg, [cid:image002.png@01DAFDFF.B467A4B0] Elynn​​​​ Marisse Customer Service Officer Export T +32 56 54 11 54<tel:+32%2056%2054%2011%2054> • M +32 472 92 22 48<tel:+32%20472%2092%2022%2048> Ridder de Ghellinckstraat 9 • 8710 Wielsbeke • Belgium • www.agristo.com<https://eu.content.exclaimer.net?url=https%3A%2F%2Fwww.agristo.com%2F&tenantid=R5mU58TWEe6F-gAiSH-K5g&templateid=443634af22d2ee1185fa0022487f8ae6&excomponentid=E_Xg2xpZEE7COvcAHBDP1EjLNrmijgfYCtnikvl0Y9o&excomponenttype=Link&signature=iFzMwqF297Gnrm9dssB9y6ZrUX6ui-gbIW3mmKrmZFU0fKOdCY7CBRtJiGe_Spn4dNtCSo7Dz3SqIjt40FOTSKqvA4CSyfr_2rdEcKiywYfk52eQDa3TP0yee1aLPqWhlT2-VWyiSjlwfPeFC2XwjArwx6eH8DXqSxKsPDk9zRTDisnzduRzC5ojXNfUDKcsXK30zIlw0nO2bRD_7benWToceZV3s_7YbFbU3vGih3dwe7J_ewazTQT4GtDl-pg3BF4NpNhrrDUxkkXgyyy9lKCK6ZoEagBoNlU-jxW4a96QCUEXG9ZPC0VjWmDRcOTQgLwZs2UYlVAA1eRt3wY-fw&v=1> [Staying true to the values our fathers championed]<https://eu.content.exclaimer.net/?url=https%3A%2F%2Fagristo.com%2Four-story%3Futm_source%3Dsignature%26utm_medium%3Demail%26utm_campaign%3Dour_story&tenantid=R5mU58TWEe6F-gAiSH-K5g&templateid=443634af22d2ee1185fa0022487f8ae6&excomponentid=ySafZFzlR6_EJGL2oWfcW6zkUWvCxReXT-S7plR3a4w&excomponenttype=Image&signature=IqF3m22dreS2J4Tnc7zfXnPfLHn3ii-xiDw20KTLUJftzwA7YGC5wkp9SLEdmGH_HHEf3rSR9MKcdyEQeQMdK0ZAsDy9P92t6x_QIqRRXVp74v5DAAcZ0dv7_Js8c9jGXjIpuXJNB4nt2rziH-4g6mSHbexBlYRQ_yxBy8sE6QL4K0n2xq6qTrYTNvyJ26DHeX91lNiS5nubCel_DwmoE7cmiXwYepg7JcV3hHyjKHzy_E1WAASs3_H8DgLm5APR6S3dDzPmc8zKt2-MD8KdcrBowgO7qDJ42avmswQUKDfdIVJgVQzVjjDhY92zT0NsxRQhVJ812DAjHICs8YE2vw&v=1>;False;
Avis de paiement du 04.09.2024;;False;
Freezer PO - External warehouse;Hello, Please find attached purchase order. Please note that any future orders will have to be delivered to our external warehouse in Lineage. Correct address is attached on the PO. Any orders that have been placed before 02/09/2024 still need to be delivered to Lidl Runcorn.;False;
Our Ref 963422/00   AGRISTO    AGRISTO N.V;Dear Supplier, Please find attached a Purchase Order from Creed Foodservice - HW for delivery 09/09/24 Regards Creed Foodservice - HW ** Please note - This email comes from an unmonitored mailbox, please reply to: inventory@creedfoodservice.co.uk **;False;
OVERDUE DELIVERY - WEI 4523036304;;False;
Nomad Foods sent a new Purchase Order 4500000516;Nomad Foods A new purchase order from Nomad Foods is waiting for your response on SAP Business Network. Hello AGRISTO nv, Nomad Foods would like to invite you to connect with us on SAP Business Network. 186 + purchase orders are waiting for your response. To access the purchase order, please click on process order and register on SAP Business Network for free account Click Process order to register and connect Process order Reply to this email to send your customer a message. If your company received this email by mistake, you can stop receiving purchase orders via SAP Business Network. Purchase order details Order number Amount 4500000516 27,633.06 EUR From: Nomad Foods Europe Finance Limited Church Street West-43 GU21 6HT, Woking, Surrey, United Kingdom +44 02089183200 To: AGRISTO nv WATERSTRAAT 40 HARELBEKE, Belgium Creditcontrol@agristo.com Learn More • Learn more about SAP Business Network Note: All transactions relating to your customer's purchase orders are solely between you and your customer and are subject to the terms of your existing agreement(s) with your customer. Ariba is not an agent for your customer, and is not responsible for anything contained in the purchase order submitted on behalf of your customer. SAP Business Network Privacy Statement | Ariba Data Policy | Help Center Powered By;False;
Debit Note No. 21098-2074052 for Invoice Number: 0090627250.;Dear Sir/Madam,;False;
Wakefield goods in;Morning All Due to our recent James Bridge closure all deliveries are now going to our Wakefield depot. Please can you pass the below on to your transport & your hauliers used to deliver our orders Goods in temperature delivery times below Ambient goods in times 6am to 12pm Frozen goods in times12pm to 7pm Please follow the process below when booking in an order. * All deliveries must be book in Via phone or email – Info below * If a message is left on the answer phone please leave a contact number for goods in to confirm a date/slot/ref * If an email is sent goods in will respond with a date/time/ref * No deliveries will be accepted if they haven’t booked in or if goods in haven’t confirmed a date/time/ref * The teams email/numbers are all below for any other support required. Wakefield Address Blakemore Foodservice (Wakefield) Unit 3 Premier Park Oulton Wakefield West Yorkshire LS26 8ZA Wakefield Number (0113) 2014512 Wakefield Email wakegi@afblakemore.co.uk<mailto:wakegi@afblakemore.co.uk> Below is the contact information for all of my team including phone numbers & emails should you need to contact ourselves if you’re having any issues booking in orders Demand Planners Contact info Working Hours 7am to 3.30pm Name Number Email Rebecca Downie 0121 522 6321 (EXT 3356) RDownie@afblakemore.co.uk<mailto:RDownie@afblakemore.co.uk> Louise Farmer 0121 526 8400 Ext 2246 LFarmer@afblakemore.co.uk<mailto:LFarmer@afblakemore.co.uk> Deborah Colley (Team Leader) 0121 5226321 Ext 3636 DColley@afblakemore.co.uk<mailto:DColley@afblakemore.co.uk> Team Email FoodserviceDemandPlanners@afblakemore.co.uk<mailto:FoodserviceDemandPlanners@afblakemore.co.uk>;False;
ALDI ROAST POTATOES 16X800G;Hi David, production will be W/c 23/09 (W39). I will inform our planning / demand department.;False;
Notification of New Purchase Order 3008065;Dear Sir or Madam, Attached please find new purchase order 3008065. If you have any questions, please do not hesitate to contact me by phone or by e-mail.;False;
Notification of New Purchase Order 3008064;Dear Sir or Madam, Attached please find new purchase order 3008064. If you have any questions, please do not hesitate to contact me by phone or by e-mail.;False;
Payment Advice;Hi, Hope you are well. Please find attached payment advice. Should you have any questions please feel free to contact.;False;
i need your assistance please;hi is it possible to find invoice no. 90215070 from 2018 ? kr mania;False;
Nomad Foods sent a new Purchase Order 4500000519;Nomad Foods A new purchase order from Nomad Foods is waiting for your response on SAP Business Network. Hello AGRISTO nv, Nomad Foods would like to invite you to connect with us on SAP Business Network. 189 + purchase orders are waiting for your response. To access the purchase order, please click on process order and register on SAP Business Network for free account Click Process order to register and connect Process order Reply to this email to send your customer a message. If your company received this email by mistake, you can stop receiving purchase orders via SAP Business Network. Purchase order details Order number Amount 4500000519 27,443.57 EUR From: Nomad Foods Europe Finance Limited Church Street West-43 GU21 6HT, Woking, Surrey, United Kingdom +44 02089183200 To: AGRISTO nv WATERSTRAAT 40 HARELBEKE, Belgium Creditcontrol@agristo.com Learn More • Learn more about SAP Business Network Note: All transactions relating to your customer's purchase orders are solely between you and your customer and are subject to the terms of your existing agreement(s) with your customer. Ariba is not an agent for your customer, and is not responsible for anything contained in the purchase order submitted on behalf of your customer. SAP Business Network Privacy Statement | Ariba Data Policy | Help Center Powered By;False;
Nomad Foods sent a new Purchase Order 4500000518;Nomad Foods A new purchase order from Nomad Foods is waiting for your response on SAP Business Network. Hello AGRISTO nv, Nomad Foods would like to invite you to connect with us on SAP Business Network. 188 + purchase orders are waiting for your response. To access the purchase order, please click on process order and register on SAP Business Network for free account Click Process order to register and connect Process order Reply to this email to send your customer a message. If your company received this email by mistake, you can stop receiving purchase orders via SAP Business Network. Purchase order details Order number Amount 4500000518 35,960.54 EUR From: Nomad Foods Europe Finance Limited Church Street West-43 GU21 6HT, Woking, Surrey, United Kingdom +44 02089183200 To: AGRISTO nv WATERSTRAAT 40 HARELBEKE, Belgium Creditcontrol@agristo.com Learn More • Learn more about SAP Business Network Note: All transactions relating to your customer's purchase orders are solely between you and your customer and are subject to the terms of your existing agreement(s) with your customer. Ariba is not an agent for your customer, and is not responsible for anything contained in the purchase order submitted on behalf of your customer. SAP Business Network Privacy Statement | Ariba Data Policy | Help Center Powered By;False;
URGENT PO 4987-110924-01;Good afternoon Chetna, Would it be possible to direct your questions to service@agristo.com? This way, we can ensure that the emails are picked up even when your regular contact person is not available. Thank you in advance, this would be greatly appreciated. Regarding the earlier delivery of this order, I have already contacted the haulier, and they will get back to you shortly. BR Vanessa Ronsse Customer Service Officer UK & Europe P +32 56 54 11 85 --------------- Original Message --------------- From: SupplyChain-wed@Lidl.co.uk [supplychain-wed@lidl.co.uk] Sent: 3/09/2024 12:50 To: Vanessa.Ronsse@agristo.com Subject: URGENT PO 4987-110924-01 Good morning, I hope you’re well. Please see attached PO 4987-110924-01 for delivery 11.09.24, is there any chance you are able to bring this in as soon as possible due to being low on stock levels. We have slots available from 7th September onwards if you are able to bring this delivery forward. Any help would be much appreciated.;False;
Eden Farm - DEL 26/06/24;Hi Loredana, Our production of article COBW174 has been delayed to next weekend. Therefore I had to delay this order to loading on monday 9/9. Our haulier has confirmed that he can deliver the order on 10/9/2024. Thank you for your understanding.;False;
143024	PATATA HOMESTYLE MC 2,5 KG;Buenos días, Hemos detectado que no estamos recibiendo la totalidad de lo pedido de la referencia del asunto en nuestra plataforma del Prat en las últimas semanas. ¿Pueden indicarme lo ocurrido y si se va a recibir en el siguiente pedido? Nº Centro Centro Nº Prov Proveedor Día Semana Mes Nº Ref Descripción Nº Plat Nº Pedido Nº Sección Sección Indicadores Order Colli Recpt Colli 288 BCN DELIVERY CONGELADO 81019 AGRISTO NV 21.08.24 Mié 2024 CW34 2024/08 Ago 143024 PATATA HOMESTYLE MC 2,5 KG 288 421500099 114 DEEP FROZEN 2.016 0 Gracias. Saludos,;False;
URGENT PO 4987-110924-01;Good morning, I hope you’re well. Please see attached PO 4987-110924-01 for delivery 11.09.24, is there any chance you are able to bring this in as soon as possible due to being low on stock levels. We have slots available from 7th September onwards if you are able to bring this delivery forward. Any help would be much appreciated.;False;
Roast Potato PPA;"Hi Vikki, Could you please clarify what you mean by ""to combine looking at this with the roast potato renovation trials that you have said will be 11th & 12th September""? Is there anything you would like us to do specifically on those days? If you want confirmation that we can switch to the new pack sizes while switching to the new recipes, the answer is yes. Thanks!";False;
88991 Spar FB Complaint - Crinkle Cut Chips 750g 600887;Hi, I am out of office until 04/09. For anything urgent please contact the technical email address.;True;Quality
Roast Potato PPA;"Hi All, We've recently had the attached brief go through charter regarding the pack size reduction of the 1.3kg into 1.1kg and 720g into 600g for the AB Roast Potaotes, I believe you have already looked at it for us and was wondering if we would be able to combine looking at this with the roast potato renovation trials that you have said will be 11th & 12th September? Many Thanks Vikki Vikki Coggin Assistant Packaging Development Manager [X] Birds Eye Limited Registered in England & Wales; Company No 343496 Office Address: Aunt Bessie's | Freightliner Road | Hull | HU3 4UW Phone: 07875 285388<tel:07875%20285388> Mobile: +44 7875 285388<tel:+44%207875%20285388> Fax: email: Vikki.Coggin@nomadfoods.com<mailto:Vikki.Coggin@nomadfoods.com> Web:www.birdseye.co.uk <http://www.birdseye.co.uk> Web:www.auntbessies.co.uk<http://www.auntbessies.co.uk> Web:www.goodfellaspizzas.ie<http://www.goodfellaspizzas.ie> P THINK BEFORE YOU PRINT: Before printing e-mails, think whether it is really necessary. Thanks! LEGAL DISCLAIMER : This e-mail may contain confidential or privileged information. If you have received this e-mail in error, you must not disclose to any other person, nor take copies of, the contents of this e-mail and/or any attachment to it. If this email is marked 'personal' Nomad Foods Europe Limited is not liable in any way for its content. E-mails are susceptible to alteration. Nomad Foods Europe Limited shall not be liable for the message if altered, changed or falsified. We try to ensure that our communications are free of viruses but do not accept responsibility for any loss or damage that viruses may cause. You should take your own steps to ensure that communications are free of viruses. Nomad Foods Europe Limited and its employees operate in compliance with the law. Any recommended selling price (RSP) is provided for guidance only. Retailers are free to set their own prices. Nomad Foods Europe Limited is a limited liability company registered in England and Wales, company registration number 5879466. Registered Office: Forge, 43 Church Street West, Woking, GU21 6HT.";False;
Payment Advice Note from 05.09.2024;;False;
Commande 4504378806;Bonjour, Non, la commande avait été soldée par mon collègue le 14.08. Cordialement,;False;
Aldi SAWLEY DEL 09/09;Hi, Please see below order for delivery to Aldi : Del.Date Del.Address Fullers Ord.No. Aldi PO Product Code Description Qty Pallets Delivery Time 09/09/2024 ALDI SAWLEY DC 1051313 6500755516 COAL106 ALDI HASH BROWN 12X750G 980 14 0 09/09/2024 ALDI SAWLEY DC 1051313 6500755516 COAL156 ALDI ALPHABET LETTERS 16X454G 210 3 0 09/09/2024 ALDI SAWLEY DC 1051313 6500755516 COAL143 ALDI WAFFLES 12X680G 675 9 0 EDI: 658424 DEL DATE: 09/09/24 Please confirm receipt. Cheers, Mel;False;
Document 163022035;Good morning, Together with the notes of debt requested. Melhores cumprimentos,;False;
Request of change of order - 1001467;Hi Maarten Our client in Kuwait asked if we can amend order 1001467. He would like to remove the pallet of crinkle cut fries (Agristo item no: 313396). And then add 1 pallet of Waffle fries (Agristo item no: 312197) Is that possible? 😊 Thanks in advance.;False;
Order 498707092401;Good afternoon, For this order, the total qty is 34 PAL. I can only load 33 PAL. All references are in stock. Please advise for which reference I can load 1 PAL less. Loading is planned on 5/9. Thanks BR, Vanessa Ronsse Customer Service Officer UK & Europe P +32 56 54 11 85 thread::KQI5wPgKEH2fIYlWDhsfc3Q::;False;
Rendelés SPAR Magyarországtól / Order from SPAR Hungary / Bestellung von SPAR Ungarn;SPAR LOGISZTIKAI KÖZPONT ÜLLŐ Mélyhűtő raktár/ Frozen goods wh Zsaróka út H 2225-Üllő ÜLLŐ RAKTÁR Sollten Sie diese E-Mail unbeabsichtigt bzw. irrtümlich erhalten haben, so weisen wir Sie darauf hin, dass gemäß § 161 Abs 4 TKG 2021 der Inhalt sowie die Tatsache des Empfangs dieser E-Mail weder aufgezeichnet noch verwertet oder Unbefugten mitgeteilt werden dürfen. Wir ersuchen Sie, die Nachricht von Ihrem System zu löschen und sich mit uns in Verbindung zu setzen. Unter diesem Link finden Sie die Informationen über die Verarbeitung Ihrer personenbezogenen Daten sowie zu Ihren Rechten als betroffene Person: https://www.spar.at/service/datenschutzhinweise If you have received this email accidentally or in error, we point out that, in accordance with § 161 para. 4 TKG 2021 (Telecommunications Act), the contents of this email and the fact of its receipt must not be recorded, exploited or communicated to unauthorized persons. We ask you to delete the message from your system and to contact us. Under this link you will find information about the processing of your personal data and about your rights as a data subject: https://www.spar.at/service/datenschutzhinweise;False;
BESTELLING FOOD A427960 AANKOPER FLORIAN BEGHAIN LEVERANCIER LEVA05569 LOC003 FIRMA3Y AGRISTO NV POF6606499;Beste, Gelieve in bijlage onze bestelling te vinden. Bestelling onleesbaar? Dit bestelbericht is een PDF-bestand die je kan openen met Acrobat Reader. Acrobat Reader is een gratis computerprogramma dat je kan downloaden (op get.adobe.com/nl/reader/) en installeren op je computer. Met vriendelijke groeten FLORIAN BEGHAIN Dit bericht is onderworpen aan de voorwaarden beschikbaar op onze website Ce message est soumis aux conditions disponibles sur notre site web This message is subject to the terms and conditions available on our website;False;
BESTELLING FOOD A427963 AANKOPER FLORIAN BEGHAIN LEVERANCIER LEVA05569 LOC003 FIRMA3Y AGRISTO NV POF6606503;Beste, Gelieve in bijlage onze bestelling te vinden. Bestelling onleesbaar? Dit bestelbericht is een PDF-bestand die je kan openen met Acrobat Reader. Acrobat Reader is een gratis computerprogramma dat je kan downloaden (op get.adobe.com/nl/reader/) en installeren op je computer. Met vriendelijke groeten FLORIAN BEGHAIN Dit bericht is onderworpen aan de voorwaarden beschikbaar op onze website Ce message est soumis aux conditions disponibles sur notre site web This message is subject to the terms and conditions available on our website;False;
PO3008065 Agristo Old Packaging Stock;Abbie / Felien, I have just placed and order for packed stock in Old Packaging to clear: [cid:image003.png@01DAFDFC.6E6CC920] Thank you;False;
Commande 4504378806;Bonjour, La commande 4504378806 (Marseille) n'a pas encore été ramassée. Sera-t-elle encore être enlevée? Merci pour votre retour. Cordialement, Ilse Christiaens Customer Service Officer UK & Europe P +32 56 54 11 61 thread::a_j1tjxIFfmYFrSO1tL8dXQ::;False;
CDE 24003104 / MADINA;Bonjour, Veuillez trouver ci-joint notre nouvelle commande Merci de livrer chez le client :;False;
Aldi SHEPPEY DEL 11/09;Hi, Please see below order for delivery to Aldi: Del.Date Del.Address Fullers Ord.No. Aldi PO Product Code Description Qty Pallets Delivery Time 11/09/2024 ALDI STORES LTD (SHEPPEY) 1051296 136331 COAL099 ALDI SWEET POTATO FRIES 20X500G 360 6 501 11/09/2024 ALDI STORES LTD (SHEPPEY) 1051296 136331 COAL151 ALDI SKIN ON FRIES 12X1KG 1200 20 501 EDI: 658423 DEL DATE: 11/09/2024 TIME: 5:01am Please confirm receipt. Cheers, Mel;False;
KFF Order - Agristo - 267446;Hi, Please see the attached order for Kent Frozen Foods Let me know if there are any shortages on this order. Please confirm the receipt of this order;False;
Nomad Foods sent a new Purchase Order 4500000524;Nomad Foods A new purchase order from Nomad Foods is waiting for your response on SAP Business Network. Hello AGRISTO nv, Nomad Foods would like to invite you to connect with us on SAP Business Network. 191 + purchase orders are waiting for your response. To access the purchase order, please click on process order and register on SAP Business Network for free account Click Process order to register and connect Process order Reply to this email to send your customer a message. If your company received this email by mistake, you can stop receiving purchase orders via SAP Business Network. Purchase order details Order number Amount 4500000524 34,292.70 EUR From: Nomad Foods Europe Finance Limited Church Street West-43 GU21 6HT, Woking, Surrey, United Kingdom +44 02089183200 To: AGRISTO nv WATERSTRAAT 40 HARELBEKE, Belgium Creditcontrol@agristo.com Learn More • Learn more about SAP Business Network Note: All transactions relating to your customer's purchase orders are solely between you and your customer and are subject to the terms of your existing agreement(s) with your customer. Ariba is not an agent for your customer, and is not responsible for anything contained in the purchase order submitted on behalf of your customer. SAP Business Network Privacy Statement | Ariba Data Policy | Help Center Powered By;False;
PR-ORD-0019529;Hi Sarah, This load PR-ORD-0019529 was booked in for today at 8.30 am and still hasn't arrived yet, please can you check with the transport regarding it. Thanks Regards [cid:image001.jpg@01DAFE02.92D2D010];False;
Ruptures commandes 4504406141 + 4504408082;Bonjour, Nous sommes en rupture des articles 70016 Sysco rosti rond 30g 2,5kg et 77986 Sysco Classic Frites de patates douces enrobées 12x12 2.5 KG. Les nouvelles productions seront prêtes à charger respectivement le 10/09 et le 17/09. Pour la commande 4504406141 il manque 1 PAL 70016 et 2 PAL 77986. Pour la commande 4504408082 il manque 1 PAL 70016 et 3 PAL 77986. Souhaitez-vous remplacer les palettes manquantes par un autre article? Merci pour votre retour. Cordialement, Ilse Christiaens Customer Service Officer UK & Europe P +32 56 54 11 61 thread::TtKkPSU-GB6zLquzJg6psnQ::;False;
BESTELLING FOOD A427962 AANKOPER FLORIAN BEGHAIN LEVERANCIER LEVA05569 LOC003 FIRMA3Y AGRISTO NV POF6606502;Beste, Gelieve in bijlage onze bestelling te vinden. Bestelling onleesbaar? Dit bestelbericht is een PDF-bestand die je kan openen met Acrobat Reader. Acrobat Reader is een gratis computerprogramma dat je kan downloaden (op get.adobe.com/nl/reader/) en installeren op je computer. Met vriendelijke groeten FLORIAN BEGHAIN Dit bericht is onderworpen aan de voorwaarden beschikbaar op onze website Ce message est soumis aux conditions disponibles sur notre site web This message is subject to the terms and conditions available on our website;False;
Walmart Intl Market POs Without booking follow up_AGRISTO NV_09/03/2024;Good afternoon PO 1700043229 has been booked as follows: VISTULA MAERSK ETA 23.09.2024 Reason = late booking by Damco.;False;
Nomad Foods sent a new Purchase Order 4500000536;Nomad Foods A new purchase order from Nomad Foods is waiting for your response on SAP Business Network. Hello AGRISTO nv, Nomad Foods would like to invite you to connect with us on SAP Business Network. 203 + purchase orders are waiting for your response. To access the purchase order, please click on process order and register on SAP Business Network for free account Click Process order to register and connect Process order Reply to this email to send your customer a message. If your company received this email by mistake, you can stop receiving purchase orders via SAP Business Network. Purchase order details Order number Amount 4500000536 28,532.70 EUR From: Nomad Foods Europe Finance Limited Church Street West-43 GU21 6HT, Woking, Surrey, United Kingdom +44 02089183200 To: AGRISTO nv WATERSTRAAT 40 HARELBEKE, Belgium Creditcontrol@agristo.com Learn More • Learn more about SAP Business Network Note: All transactions relating to your customer's purchase orders are solely between you and your customer and are subject to the terms of your existing agreement(s) with your customer. Ariba is not an agent for your customer, and is not responsible for anything contained in the purchase order submitted on behalf of your customer. SAP Business Network Privacy Statement | Ariba Data Policy | Help Center Powered By;False;
Out of stock lines - update;Good Afternoon Below is the info I have on my sheet that I have to keep track of out of stocks. Can you advise if there are any further updates on these or if anything has changed please? Code Description Next Production Qty Deliveries from 30123 Sysco Premium Extra Thin Fries 4x2.5kg Week 37 4,320 TBC 113680 Potato Hash Rounds 1x2.5kg Week 36 TBC TBC 121752 Sysco Classic Sweet Potato Fries 4x2.5kg Week 37 TBC 129768 Sysco Prem Coated Med Skin Fries 4x2.5kg Week 39 18,800 / TBC 03/09/2024 132878 SyscoPrem Coated Thin Skin Fries 4x2.5kg 06/09 21/09 11160 10180 TBC;False;
Loading w36;Good afternoon Omar, Unfortunately the 5 pal of 312247 will only be available for loading on the 10.09. I changed the 5 pal F10 into 5pal of wedges.;False;
Debit Note No. 21098-2074051 for Invoice Number: 0090627248.;Dear Sir/Madam,;False;
Leveringsdatum 11066203;Goedemiddag Staf, De order is ingediend voor levering 06-09 – dit is een vrijdag. Graag leveren conform order. Tevens wachten wij nog op reactie betreffende order 11058451. Ook deze was ingediend voor levering vrijdag (30-08), werd opgeschoven naar maandag 02-09, maar ook dit kon jullie transporteur niet rond krijgen. Graag ontvangen we beide leveringen zo spoedig mogelijk, maar uiterlijk 06-09. ​​​​​ Met vriendelijke groet, ​ [cid:image458527.png@03D2BD3B.270F2568]<https://boonfoodgroup.nl/> DENNIS VAN DEN HOVE SUPPLY CHAIN PLANNER [cid:image436614.png@9DFE2884.2E01DA47] 088-5550726<tel:088-5550726> [cid:image184822.png@5AD5028B.3F4FAE67] Saffier 300 3316 LN Dordrecht [cid:image246777.png@DE2C7BFE.B4832194]<https://boonfoodgroup.nl/> [LinkedIn] <https://nl.linkedin.com/company/boonfoodgroup> [Facebook] <https://www.facebook.com/boonfoodgroup/>;False;
Agrisrto inv 90627419;Hi You have already used GK11142682 on invoice 90627651 dated 21.08.24 Please can you send a credit for invoice 90627419 Regards;True;Pricing errors
Agrisrto inv 90627419;96 Agristo Agristo | 3/09/2024 Dear, Thank you for informing us about the below issue. Your complaint has been registered in our system as ticket: 00047326. To ensure efficient communication, kindly use this email thread for further correspondence regarding this matter.;True;Pricing errors
nuevo pedido Canary Meat;"Buenos días, Confirmación adjunto. Podemos cargar en la semana 39. Saludos cordiales, Elynn Elynn Marisse Customer Service Officer Export Agristo nv P +32 472 922 248 --------------- Original Message --------------- From: [info@delegacionescanarias.com] Sent: 2/09/2024 14:03 To: elynn.marisse@agristo.com; service@agristo.com Cc: alexia.bracke@agristo.com Subject: nuevo pedido Canary Meat Delegaciones Canarias, S.L., le informa en cumplimiento del Reglamento General de Protección de Datos y de la Ley Orgánica de Protección de Datos y Garantia de Derechos Digitales, le informamos de que sus datos forman parte de los tratamientos titularidad de la entidad Delegaciones Canarias S.L. Si no desea seguir recibiendo comunicaciones a través de esta vía o si desea ejercitar sus derechos de acceso, rectificación, puede hacerlo enviando una solicitud a la dirección de correo emisora indicando en el asunto “Protección de datos”. Los datos personales se conservarán los plazos necesarios y/o mientras mantenga su consentimiento. La legitimación del tratamiento de los datos personales se basa en el cumplimiento de obligaciones legales contractuales o en el consentimiento dado para hacerlo. Puede ejercer sus derechos ante la Agencia Española de Protección de datos www.aepd.es thread::CEwdjd5MH3CwO7EsL474EnQ::";False;
Commande 4504406345;Bonjour, Merci pour votre alerte, c’est modifié. Cordialement,;False;
New Shipment - IE: 0001911I24 - PO: 0109501383 - AGRISTO NV - ITAPOA - SC;Hello Bram and Marlies, good day! Find attached the BRF's new shipment, await the proforma and production date. The shipment date requested is 12/10/2024. Thanks!!;False;
Lidl LT Debit Note / No reply;Dear Sir/Madam, <br> <br> This is automatically generated message - DO NOT REPLY. <br> Please find attached Debit Note which is related with received Invoice from you. In case of questions please approach your contact person via known communication channels. <br> <br> UAB Lidl Lietuva <br> Prekių apskaitos skyrius / Warenbuchhaltung;False;
product measurement error;Dear supplier, To ensure better and more correct PRF Masterdata, we have validated following products: 7340191164512 - incorrect height & depth We have found an error in measures/weight. Below to the left you see the data you have filled in the PRF. To the right you see the data after our validation: [cid:image002.png@01DAFE13.01467780] [cid:image003.png@01DAFE13.01467780] Kindly make sure to always fill out the correct data in the system, and if you have any questions while filling the PRF data, don't hesitate to contact us.;False;
