Name;TextBody;Subject;Priority;AGR_Extra_Information_Root_Cause__c;AGR_Type_of_Complaint__c;AGR_Reason_for_Complaint__c;AGR_Root_Cause__c;ParentId;lang;Complaint
1;Dear, I am currently travelling. Emails will be read with delay. Back in the office on Thursday.;[Request for confirmation] Claim Report 396716　[597:Agristo(ヘ゛ルキ゛ー)]◆;Normal;Rugperforatie werd gebruikt;Packaging;Damaged packaging;Other conclusion;500QD00000FB9vYYAT;en;True
1;"Hello Elynn, Unfortunately, we can not propose this to the customer, this is not the correct way to deal with it. All taxes are calculated with the Invoice amount basis. So they would pay more taxes than they should pay. To solve this we have 2 options, amend the Invoice to the correct amount, or to give a dredit note with the price difference + the taxes difference, so this would not affect the final cost of the product. The most pratical and easy fro everybody would be to amend the Invoice to the correct price. Thank you, [cid:image003.jpg@01DABBED.E3244820] De: DELTA <delta@jaoliveira.com.br> Enviada em: terça-feira, 11 de junho de 2024 09:54 Para: 'Agristo Claims' <claims@agristo.com>; flv@jaoliveira.com.br; cacilda.jaoliveira@gmail.com Cc: bram.tuytens@agristo.com Assunto: RES: RES: FW: RES: Copacol / 00416/24 00201/24 / Docuemnts Hi Elynn, Thank you! @flv@jaoliveira.com.br<mailto:flv@jaoliveira.com.br> @cacilda.jaoliveira@gmail.com<mailto:cacilda.jaoliveira@gmail.com> Can you please check?";FW: RES: Copacol / 00416/24 00201/24 / Docuemnts;Normal;;Pricing errors;Price too high;;500QD00000FuWr6YAF;en;True
1;Hi Mya, still waiting on procurement. I have chased them and told them I need the info urgently.;Claim: Fading print on the inner bags;Normal;;Packaging;Other;;500QD00000ExPAaYAN;en;True
1;Hi Eileen, Normally we should be covered by all the checks done by the operators, but producing 1900 bags per hour it is possible unfortunately that an operator does not see it all. Unfortunately human errors are still possible, although we try to build in as much checks as possible…;Agristo / Cial / Technical claim: bags without inkjet;Normal;afgelsoten wegens geen verdere reactie;Packaging;Coding bag;No investigation done;500QD000008Dh5qYAC;en;True
1;Dear Marlies , Thank you for the report. Toyota did analysis to specify the black substance. The result of black substance was that a mixture of iron-based metal powders and animal fats and oils I attached analysis and translation. First , can you please investigate IF there is any similar iron powder generating areas in the factory OR any similar substances to the black spot analysis results in the inspection results in the machinery and equipment in the factory? Toyota is asking us to do the investigation and answer them asap. Can you please do investigation and answer me please ? Thank you very much in advance. Hagino;TOYOTA COMPLAINT FOR FRY WITH SUBSTANCES LOOKS MOLD;Normal;Bulkinpak...;Quality;Foreign body;Foreign body - Factory Related;500QD00000FYu3yYAD;en;True
1;Dear Team, The following information details a complaint against one of the products which was entered into the Iceland Customer Care system today. Received: 11/06/2024 Case ID: 03369820 Store No: 641 Store Name: CAMBERWELL Subject Category: Foreign Body Subject Code: Hard Plastic Complaint Date: 11/06/2024 PLU: 58316 Product: CREAMY CHEESE & POTATO GRATIN Quantity: 1 Use By/BB Date: 12/02/2026 MFG/EEC Code/Batch Code: D1324045 07:39A Factory Code/Health Mark: 2669 ID58316D Notes: order number:268847539 date and time of order:09/06/2024 08:00-10:00 reason: product quality- customer bite onto plastic Iceland 4 Cheese & Potato Creamy Gratins 480g x1 action: requested images and all information needed to create case via email to assist further with query refund processed for customer gdpa: yes escalation: n/a authorization: n/a Does Customer want complaint investigating? Yes Kindest;Iceland Customer Product Complaint 03369820;Normal;;Quality;Foreign body;Foreign body - Not Factory Related;500QD00000G7yw3YAB;en;True
1;"Dear Supplier, These are all the customer complaints for your product that we received in store, were logged via our Careline or were allocated to you by our Oscar Trading Team yesterday 11.06.2024. These complaints may be in a status of approved (approved for charging), rejected (rejected from charging) or pending review (awaiting review by the Oscar Trading Team). This report should be used as an ‘early warning’ of any issues relating to your products. This report may not list all the complaints for your products or all those that you will be charged for at the end of the period. This is because cases are still being checked by the system at the time that the report is generated and these cases, once checked and assigned, will report either in the next weekly report, or the period end report. The period end report will be the full and final list of all trading cases generated and allocated to your supplier number for this financial period. ***Please note, upon opening the attachment you may be presented with a popup stating that the file is corrupt or unsafe. This popup appears as a precaution because this email is generated automatically, however you can trust that the attachment is neither corrupt nor unsafe. To dismiss the popup and open the file, click ‘Yes’ on the popup.*** Please note that this mailbox (Trading.service) is not manned; please do not respond to it. If you have any queries, please contact Oscar.Trading@sainsburys.co.uk, quoting the Trading Case Number as soon as possible after receipt of this email.";Your Sainsbury's Product Related Customer Complaints - Daily Email 11.06.2024;Normal;;Not applicable;Irrelevant;;500QD00000G99qvYAB;en;True
1;Dear Louise, The cartons arrived damaged and DC found during the offloading so, DC is raising concern for the damaged cartons. Please assist to advice further.;DAMAGE CARTON // 90601160 @ AMCU9391824 (PO 68);Normal;;Logistics;Damaged boxes;No investigation done;500QD00000G0FlqYAF;en;True
1;Dear Kathleen, For item #308955 JY Mini Triangles of JY order #101, JY found : (see attached photos) 1. Very dark color pieces 2. Broken pieces 3. Shortage in several cartons (would you give me your WhatsApp number, so I can send you a video?) Please check! Cheers, Jack Lo;dark color, broken - item 308955 (P 12/02/2024);Normal;;Packaging;Missing bags in outer;No remarks during production / Packaging;500QD00000G9JVHYA3;en;True
1;Dear All Marlies (in CC) Since Pieter is not answering, can someone please answer on his behalf? Also, we are still waiting for your comments after investigating this case. [cid:image004.png@01DABCC9.F4474210] Looking forward to hearing from you.;Report of Difference Item -  INV: 90591509;Normal;;Logistics;Pallet with mixed articles;No investigation done;500QD00000FE963YAD;en;True
1;Dear Takafumi, can you please advise what you are waiting for? Haven't you received the CN?;RE: Request for modification  INVOICE 90607491/PO Y20240325-492741;Normal;;Pricing errors;Price too high;;500QD00000FQULHYA5;en;True
1;Beste, Hoe ik ook zoek op salesforce, slaag ik er niet in om foto’s van de betreffende zakken te vinden. Deze zijn noodzakelijk om ook maar iets zinnig te kunnen vertellen. In verband met lijn 3 kan ik nu wel aan meegeven dat sinds 14 maart een nieuw type vulpijp in gebruik is op lijn 3 waarbij het gemakkelijker moet zijn om voldoende overlap te maken om langsnaad vlot te kunnen vormen. MAAR indien de overlap op de verkeerde plaats gevormd wordt en men wil lassen op de bedrukte zone van de folie, dan zal de langsnaad mogelijk zeer zwak zijn. Hiervoor zijn voorbeelden nodig van de slechte zakken. Verklaring voor de klachten van lijn 5 zijn in principe niet te linken met de nieuwe vulpijp. Mvg, Gino [cid:image001.png@01DABCA2.17010E80] Gino​​​​ Huyse Procesingenieur Inpak T +32 9 381 85 75<tel:+32%209%20381%2085%2075> • M +32 478 98 06 06<tel:+32%20478%2098%2006%2006> Venecoweg 12 • 9810 Nazareth • Belgium • www.agristo.com<https://eu.content.exclaimer.net?url=https%3A%2F%2Fwww.agristo.com%2F&tenantid=R5mU58TWEe6F-gAiSH-K5g&templateid=34cb0bfc58d6ee1185fa0022487f8ae6&excomponentid=E_Xg2xpZEE7COvcAHBDP1EjLNrmijgfYCtnikvl0Y9o&excomponenttype=Link&signature=iFzMwqF297Gnrm9dssB9y6ZrUX6ui-gbIW3mmKrmZFU0fKOdCY7CBRtJiGe_Spn4dNtCSo7Dz3SqIjt40FOTSKqvA4CSyfr_2rdEcKiywYfk52eQDa3TP0yee1aLPqWhlT2-VWyiSjlwfPeFC2XwjArwx6eH8DXqSxKsPDk9zRTDisnzduRzC5ojXNfUDKcsXK30zIlw0nO2bRD_7benWToceZV3s_7YbFbU3vGih3dwe7J_ewazTQT4GtDl-pg3BF4NpNhrrDUxkkXgyyy9lKCK6ZoEagBoNlU-jxW4a96QCUEXG9ZPC0VjWmDRcOTQgLwZs2UYlVAA1eRt3wY-fw&v=1> [Staying true to the values our fathers championed]<https://eu.content.exclaimer.net/?url=https%3A%2F%2Fagristo.com%2Four-story%3Futm_source%3Dsignature%26utm_medium%3Demail%26utm_campaign%3Dour_story&tenantid=R5mU58TWEe6F-gAiSH-K5g&templateid=34cb0bfc58d6ee1185fa0022487f8ae6&excomponentid=ySafZFzlR6_EJGL2oWfcW6zkUWvCxReXT-S7plR3a4w&excomponenttype=Image&signature=IqF3m22dreS2J4Tnc7zfXnPfLHn3ii-xiDw20KTLUJftzwA7YGC5wkp9SLEdmGH_HHEf3rSR9MKcdyEQeQMdK0ZAsDy9P92t6x_QIqRRXVp74v5DAAcZ0dv7_Js8c9jGXjIpuXJNB4nt2rziH-4g6mSHbexBlYRQ_yxBy8sE6QL4K0n2xq6qTrYTNvyJ26DHeX91lNiS5nubCel_DwmoE7cmiXwYepg7JcV3hHyjKHzy_E1WAASs3_H8DgLm5APR6S3dDzPmc8zKt2-MD8KdcrBowgO7qDJ42avmswQUKDfdIVJgVQzVjjDhY92zT0NsxRQhVJ812DAjHICs8YE2vw&v=1>;Réclamations soudures sachets rosty 600g Pom'Lisse;Urgent;Zie corrective en preventive actions;Packaging;Bad sealing;Other conclusion;500QD00000FYyqrYAD;nl;True
1;EDEKA Kunden- und Ernährungsservice 2003604126 Dear madam or sir, we have received a customer’s enquiry regarding the following issue: Reason for enquiry: Beschwerde Product: GTIN: 4311501057476 Article: EDEKA Dicke Fritte 750g Brand: EDEKA Supplier: Agristo NV Supplier code: 0005181091 BBD: 27.4.26 Lot: G24 24120 05:42 Issue: Dear Sir or Madam, I have been eating your pommes for 2 years and prepare them in a hot air fryer, so far always without any problems. On Saturday, however, this happened as shown in the photos. I have not weighed the waste, but it is not in proportion and I think that too much coating was used and potatoes were saved. This is all the more annoying as your product is one of the higher priced products. Please let me know whether you have changed anything here and whether this is the normal situation. ________________________________ We kindly await your feedback within two days after receiving this mail. Please send your feedback solely by email, maintaining the original subject to reklamation@edeka.de<mailto:reklamation@edeka.de> and the whole mailing list of this email. Should you not be able to revert within the given timeframe, please inform us accordingly. Should you require any further information, please do not hesitate to contact us.;Referenz #GeVo2003604126: Issue: 2003596106, [ Beschwerde ] EDEKA, EDEKA Dicke Fritte 750g, Agristo NV27.4.26, G24 24120 05:42;Normal;;Quality;Foreign body;Foreign body - Product Related;500QD00000G9mCLYAZ;en;True
1;Dear Line Good morning. Thank you for your call. I am forwarding you my previous emails with Pieter. Please let me know if you have doubt. Looking forward to hearing from you.;Report of Difference Item -  INV: 90591509;Normal;;Logistics;Pallet with mixed articles;No investigation done;500QD00000FE963YAD;en;True
1;Bonjour, Voici la note de crédit. Bonnes vacances! Cordialement, Zoë Zoë Feys Customer Service Agristo nv P +32 56 54 11 67 --------------- Original Message ---------------;LITIGE FACTURATION- AGRISTO- TRANSPORT NON DU-  CAUSE RUPTURE FOURNISSEUR;Low;;Logistics;Administrative mistake;No investigation done;500QD00000FhEDeYAN;en;True
1;Dear Illaria, My apologies for the delay in response. I have issued a credit note for the missing carton. We believe this error happened at loading of the product. We have informed our expedition so they be more attentive when loading product and doublecheck when they add a box to a pallet.;Report of Difference Item -  INV: 90591509;Normal;;Logistics;Pallet with mixed articles;No investigation done;500QD00000FE963YAD;en;True
1;Bonjour Marie-Claire, La pièce est toujours manquante. Je vais vérifier à nouveau sur les différents sites. À l'avenir, pourriez-vous toujours envoyer la pièce à l'adresse demandée pour éviter que cela ne se reproduise ? Cordialement, Marlies De Ketele Technical Sales Officer Agristo nv P +32 56 54 09 63 --------------- Original Message ---------------;000200083931  - Incident sur le produit pommes duc;Normal;;Quality;Foreign body;Foreign body - Unknown;500QD00000EAtPnYAL;fr;True
1;Dear, Further investigation was requested for complaint 00030979. Below you find relevant information of complaint. An investigator needs to be appointed. Overview Complaint: - Company name: EDEKA DUITSLAND- Reason for complaint: Foreign body-- Details for complaint: Product clump-- Customer description: - Responsible party: Wielsbeke (P014) - AW2 Request from CX: Graag aub checken, we hebben gezien bij het bakorder dat er crum was. Zijn er acties verder ondernomen?CX Owner: Sarah DetailleurLink to complaint: 00030979 Thanks for taking up this further investigation.;Referenz #GeVo2003604126: Issue: 2003596106, [ Beschwerde ] EDEKA, EDEKA Dicke Fritte 750g, Agristo NV27.4.26, G24 24120 05:42;Normal;;Quality;Foreign body;Foreign body - Product Related;500QD00000G9mCLYAZ;en;True
1;Dear Jalilah, I understand you. The damages will most likely have been incurred while loading at our place with a forklift. My apologies for this! Please find back enclosed a CN. Please let me know if you would need additional information. Thank you and;DAMAGE CARTON // 90601160 @ AMCU9391824 (PO 68);Normal;;Logistics;Damaged boxes;No investigation done;500QD00000G0FlqYAF;en;True
1;Let op!: U kunt niet middels reply (Re) op deze e-mail reageren. Klik op de onderstaande link om te reageren. Beste leverancier, Wij ontvingen een melding over een PLUS product dat door u wordt geproduceerd. Om onze klant van een volledig antwoord te kunnen voorzien, hebben wij uw input nodig. Indien er geen monsters en/of codes in het dossier staan, zijn deze helaas niet (meer) beschikbaar. Omschrijving van ons verzoek: Beste, Wij ontvingen een klacht over onderstaande PLUS product dat door u wordt geproduceerd. PLUS Aardappelpartjes Zakje 750 GR Kort samengevat is de klacht als volgt: De aardappelpartjes bevatte een steen, lijkt op een lavasteen De volledige artikelgegevens, zoals de EAN-code, productiecode en THT (indien van toepassing) zijn beschikbaar via onderstaande link. Graag vernemen wij de mogelijke oorzaak en de wijze van kwaliteitscontrole van het product. Wij verzoeken u om uw reactie zo snel mogelijk doch, uiterlijk binnen 3 werkdagen door te geven middels de onderstaande link in deze e-mail. Indien langer onderzoek noodzakelijk is, ontvangen we graag de inmiddels genomen acties en controles binnen uw bedrijf. Indien er geen monsters en/of codes aanwezig zijn, zijn deze helaas niet (meer) beschikbaar. Mocht u meer tijd nodig hebben, wilt u ons dan zo snel mogelijk informeren? Deze klacht wordt door ons naar de consument afgehandeld en wij verzoeken u dan ook geen rechtstreeks contact met de consument op te nemen, tenzij na overleg met ons. Klik hier voor het dossier en om te reageren.<https://plus-consumentenservice.custhelp.com/cgi-bin/plus_consumentenservice.cfg/php/custom/sme_receipt.php?ref_no=240531-000388&p_acc_id=138159&p_userid=&p_lva=&p_sp=&p_li=&p_c_mail=&p_mail_from=&sec_key=UCRq5D6f6RI01Uyu5IaSXywGCXGSsd3Y&> Please click on the following link for further information.<https://plus-consumentenservice.custhelp.com/cgi-bin/plus_consumentenservice.cfg/php/custom/sme_receipt.php?ref_no=240531-000388&p_acc_id=138159&p_userid=&p_lva=&p_sp=&p_li=&p_c_mail=&p_mail_from=&sec_key=UCRq5D6f6RI01Uyu5IaSXywGCXGSsd3Y&> Bitte benutzen Sie den folgenden Link.<https://plus-consumentenservice.custhelp.com/cgi-bin/plus_consumentenservice.cfg/php/custom/sme_receipt.php?ref_no=240531-000388&p_acc_id=138159&p_userid=&p_lva=&p_sp=&p_li=&p_c_mail=&p_mail_from=&sec_key=UCRq5D6f6RI01Uyu5IaSXywGCXGSsd3Y&> Uw antwoord zal door de PLUS Consumentenservice worden gebruikt om het antwoord richting de klant te formuleren. Daarom is het van belang een compleet en volledig antwoord te geven. Mocht u vragen of opmerkingen hebben betreffende de melding, neem dan gerust contact met ons op via telefoonnummer 0800-222 44 43. Met vriendelijke groet, Edwin Lennaerts PLUS Consumentenservice;Melding PLUS Consumentenservice - 240531-000388 - Aardappelpartjes Zakje PLUS bevatte een steen, lijkt op lavasteen;Normal;;Quality;Foreign body;No investigation done;500QD00000GANgWYAX;nl;True
1;Dear James Curran , Thank you for bringing this matter to our attention. We have promptly registered it in our system under ticket number 00030384. We are sorry to hear that your customer was not satisfied with the quality of this batch. The quality of our products is of utmost importance to us and we are committed to resolving this matter. Bath information: Lotcode : G22240601650 Production day : 29/02/2024 In all our production plants we have very stringent hygiene rules and measurements. All visitors, operators or working personnel have to wear hair nets and protective clothing. Also men with beards have to wear a beard net. We also have a procedure for how we have to put these on: first the hair and beard net have to be put on, afterwards the protective clothing, this is to avoid having hair on the protective clothing We apologize for any inconvenience that you may have suffered. If you have any further concerns, please don't hesitate to contact us again.;Ref: 324651JC Customer Enquiry;Normal;;Quality;Foreign body;No investigation done;500QD00000FxkUPYAZ;en;True
1;Beste lezer, Op het verzoek van PLUS Consumentenservice met referentienummer 240531-000388 heeft u zojuist de volgende reactie verstuurd: 12/6/2024 11:00 - Evelien Cremers Beste, Wij mochten onderstaande consumentenklacht met betrekking het vinden van een vreemd voorwerp in de PLUS Aardappelpartjes in goede orde ontvangen. Het spijt ons te vernemen dat uw consument een negatieve ervaring had met een door Agristo geproduceerd artikel. Wij hechten immers het grootste belang aan de kwaliteit van onze producten en verpakkingen. Wij hebben deze melding in ons systeem geregistreerd onder ticket 31018. Aan de hand van de lotcode ( G0924127 17:45) en de vervaldatum (05/05/2026) hebben wij kunnen achterhalen dat dit een productie betreft van 06/05/2024. We hebben de productiebladen en de kwaliteitscontroles van deze batch gecontroleerd – er werden geen anomalieën genoteerd. De volledige productie was conform. Het productieproces bevat veel fysieke en optische eliminatiestappen voor vreemde voorwerpen. Agristo probeert ook te investeren in alle nieuwe best practice technische oplossingen om vreemde voorwerpen te vermijden. Bij het binnenkomen van de aardappelen in ons bedrijf, wordt eerst het metaal verwijderd door middel van een magneet. Daarna gaan de aardappelen door een steensteenverwijderaar. De steenverwijderaar werkt op middelpuntvliedende krachten en verwijdert alle voorwerpen die zwaarder zijn dan aardappelen. Na de steenverwijderaar gaan ze door een waterbad om alle drijvende delen te verwijderen en door een egelband om het loof te verwijderen. Het loof plakt aan de pinnen die uit de band komen en wordt op die manier verwijderd. Nadat de aardappelen zijn geschild en gewassen, gaan ze door een optische sorteerder om vreemde voorwerpen te verwijderen. Door middel van een kleurencamera worden vreemde voorwerpen, groene aardappelen en aardappelen met zware gebreken en ziekten door een mechanisch systeem afgestoten. Daarna worden de aardappelen naar de productielijn gepompt waar ze worden versneden en door een tweede optische sorteerder worden gecontroleerd op zwarte delen - de defecten worden met perslucht verwijderd. Ook kleine donkergekleurde vreemde lichamen worden gedetecteerd en afgewezen. Daar u spreekt van een soort lava steen zou ik vermoeden dat het gaat om een vetklomp die is losgekomen uit de bakoven. Mocht u ons kunnen voorzien van een foto of het vreemde voorwerp kunnen opsturen kunnen wij dit beter onderzoeken wat de mogelijke oorzaak zou kunnen zijn. Alvast onze oprechte excuses voor dit voorval. Met vriendelijke groet, Evelien Cremers Uw antwoord zal, indien van toepassing, door PLUS Consumentenservice worden gebruikt om een antwoord richting de klant te formuleren. Mocht u nog vragen of opmerkingen hebben, neem dan gerust contact op met ons via 0800-222 44 43. Met vriendelijke groet, PLUS Consumentenservice;Melding PLUS Consumentenservice - 240531-000388 - Aardappelpartjes Zakje PLUS bevatte een steen, lijkt op lavasteen;Normal;;Quality;Foreign body;No investigation done;500QD00000GANgWYAX;nl;True
1;"[Rewe-Group-Email-Logo] Kundenvorgang: 00076734 Bitte nutzen Sie bei Rückantworten den Button „Allen antworten“. Aktenzeichen: 00076734 Aktenzeichen des übergeordneten Vorgangs: 00076165 Produktdaten (MHD, Charge): 28/04/2026, Lot: B04 24 120 09:44 Reklamationsgrund: Artikelzustand / Artikelbeschaffenheit -> Sensorik -> Konsistenz -> zu weich NAN: 8553081, Ja! ja! Kartoffel Wedges 750g WAWI: A0615 GTIN: 4337256331937 Sehr geehrte Damen und Herren, uns erreichte eine Kundenreklamation zu o. g. Produkt mit der Bitte um Kenntnisnahme. Der Kunde bemängelt: ""Die Panade war irgendwie dunkel statt rot, überhaupt nicht knusprig und hat irgendwie komisch geschmeckt. Kaum gewürzt"" Eine Stellungnahme ist nicht erforderlich. Leider können wir Ihnen keine weiteren Daten zur Verfügung stellen, wir bitten von Rückfragen abzusehen. Mit freundlichen Grüßen Marcel Erhardt Kundenservice der Qualitätssicherung Datenschutzhinweis: Ihr Name, Ihre Kontaktdaten und Ihr Anliegen werden zum Zwecke der Verarbeitung Ihres Anliegens gespeichert. Alle Details hierzu entnehmen Sie bitte unseren Datenschutzhinweisen<https://www.rewe-group.com/de/datenschutz/>. ________________________________ Weitere Angaben gemäß § 5 TMG: REWE GROUP, REWE Deutscher Supermarkt AG & Co. KGaA, Firmensitz: Domstraße 20, 50668 Köln, Büroanschrift: Schanzenstr. 6-20, 51063 Köln, Aufsichtsratsvorsitzender: Erich Stockhausen, Registergericht, Sitz: Amtsgericht Köln (HRB 68840), Köln, USt.-Id.-Nr.: DE 114 110 030, Persönlich haftende Gesellschafterin: REWE Beteiligungs-Holding Aktiengesellschaft, (Vorstand: Dr. Daniela Büchel, Christoph Eltze, Stefan Magel, Peter Maly, Hans-Jürgen Moog, Telerik Schischmanow), Aufsichtsratsvorsitzender: Lionel Souque - Registergericht, Sitz: Amtsgericht Köln HRB 69828, Köln) © REWE 2024 [https://qtk.my.salesforce.com/servlet/servlet.ImageServer?oid=00D7Q000008LEk1&esid=0187Q000008XL7B&from=ext]";Az:  00076734 Kundenreklamation bezüglich Ja! ja! Kartoffel Wedges 750g;Low;;Quality;Texture;No investigation done;500QD00000GAYnFYAX;de;True
1;Felien Hello, Good day to you. There are 2 wedge claim like below.(I didn't receive the object directly.) Please send me 2 specific letter each. I will be very helpful if you reply about it ASAP. As I ask in previous claim, we need very specfic letter about claim to persuade 60's chicken. Please include details like below. - Why the claim is occured - How to reduce these claim, How to improve the production line. - Etc content of crop season potatoes 1. wood piece like previous claim : lots 2025.11 2. Color claim after frying: lots 2025.10 Please find the attachment! Thanks Sincerely, Hyunjin Cho Hyun jin CJ Freshway I MD TEL +82-2-2149-6076 I MOBILE +82-10-3308-4602 E-MAIL hj.cho20@cj.net ADDRESS 25, World Cup buk-ro 54-gil, Mapo-gu, Seoul, Republic of Korea Food Business Partner Creating the Success Way ________________________________ 보낸사람:조재호님[jaeho.jo@cj.net] 보낸시간:2024년 6월 10일 월요일 오후 5:12:30 받는사람:조현진님 [상품본부] 제목:유로골드 클레임 내용 공유 件 안녕하십니까 외식2팀 조재호입니다. 60계 유로골드 클레임 접수되어 내용 공유드립니다. * 클레임 내용 - 최근 여러 매장에서 유로골드 기존방식과 동일하게 조리하였으나 탄 것처럼 나옴 - 해동 된 후 조리된 것인지 본사에서 확인하였으나 해동 후 조리는 아닌 것으로 확인 -> 한 매장에서 지속 발생하여 본사에서 확인하였으나 냉동 상태에서 조리해도 동일한 색깔로 조리됨 - 이물질(줄기) 클레임 및 감자 원물에 이상이 있는 것이 아닌지 확인 요청 감사합니다. 조재호 Jo Jae-ho CJ프레시웨이 I 외식2팀 TEL -- I MOBILE 010-5050-4510 FAX 0000-0000-0000 I E-MAIL jaeho.jo@cj.net ADDRESS (03924)서울시 마포구 월드컵북로 54길25, 상암DMC S-City, CJ프레시웨이 Food Business Partner Creating the Success Way ________________________________ 보낸사람:조재호[miracle82276@gmail.com] 보낸시간:2024년 6월 10일 월요일 오후 5:03:49 받는사람:조재호님 제목:유로골드;Wedge claim in 60's chicken // FW: 유로골드 클레임 내용 공유 件;Normal;;Quality;Foreign body;Foreign body - Product Related;500QD00000GAY2SYAX;en;True
1;Hi, Please see attached non-conformance for shortage. Please fill in the non-conformance and sign and return by 19/06/24.;Non-Conformance  NC3415;Normal;;Logistics;Irrelevant;;500QD00000FuveIYAR;en;True
1;Hello, I haven’t get received any response on the below. We urgently require a response as the customer has now chased.;5010358271668 - Spar Complaint Spicy Potato Wedges 750g - 600559;Normal;;Quality;Organoleptic;No remarks during production / Packaging;500QD00000FZ4zRYAT;en;True
1;"Good morning, There was a broken bag on today’s delivery. Attached photo. Please send a credit note. Best, Esther Soler Compres ATENCIÓ: Recordin reservar hora de descarrega per 10 o mes palets amb un mínim de 24h. d’antel.lació. ATENCIÓN: Recuerden reservar hora de descarga para 10 o más palets con un minimo de 24h de antelación. ATTENTION: Remmember to book unloading slot for 10 or more pallets with 24h with 24h in advance. Pol. Ind. Pont Xetmar, C/ F nave 6 17844 Cornellà del Terri - Girona - Spain T. +34 972 594 753 Ext. 29 F. +34 972 594 758 compras@promolac.net www.promolac.net <https://protect.checkpoint.com/v2/___http://www.promolac.net/___.YzJlOmFncmlzdG86YzpvOjM3ZjdkZGJlZmFhZTQ4Y2U1N2NhNmZjODBlNTgxZmQ0OjY6ZWRhNTo4NjQ2NjIxMDM2ZDFiNGQzODFhOTJjYzBjZmVhNTQ0ZjYzOWYxOWQ4ZTU2NjczYWIwNTY0ZjA2NmMyNmFlNzNmOmg6VA> P Abans d’imprimir aquest correu electrònic pensa bé si és necessari fer-ho: El medi ambient és cosa de tots. Antes de imprimir este correo electrónico piense bien si es necesario hacerlo: El medioambiente es cosa de todos. ""Aquest e-mail conté informació privada i el contingut del qual pot estar legalment protegit. Si vostè no és el destinatari previst, no pot usar, divulgar, distribuir, copiar o imprimir aquest e-mail Aquest missatge electrònic està dirigit únicament a la(es) direcció(ns) indicades anteriorment; el caracter confidencial, personal i intransferible del mateix està protegit legalment. Qualsevol revelació, ús o reenviament no autoritzat, complet o en part, està prohibit. Si ha rebut aquest missatge per equivocació, notifiqui-ho immediatament a la persona que ho ha enviat i esborri el missatge original juntament amb els seus fitxers annexos sense llegir-lo ni gravar-lo, total o parcialment. Gràcies. ""Este e-mail contiene información privada y el contenido del mismo puede estar legalmente protegido. Si usted no es el destinatario previsto, no puede usar, divulgar, distribuir, copiar o imprimir este e-mail. Este mensaje electrónico está dirigido únicamente a la(s) dirección(es) indicadas anteriormente; el carácter confidencial, personal e intransferible del mismo está protegido legalmente. Cualquier revelación, uso o reenvío no autorizado, completo o parcial, está prohibido. Si ha recibido este mensaje por equivocación, notifíquelo inmediatamente a la persona que lo ha enviado y borre el mensaje original junto con sus ficheros anexos sin leerlo ni grabarlo, total o parcialmente. Gracias."" PROTECCIÓ DE DADES: De conformitat amb el disposat a les normatives vigents en protecció de dades personals, el Reglament (UE) 2016/679 del 27 d’abril de 2016 (GDPR), l’informem que les seves dades personals i adressa de correu electrònic seràn tractades en la línia d’aquests Reglaments, amb la finalitat de mantenir una relació comercial i conservades mentre existeixi un interés mutu a mantenir-ho. Poden exercir els drets d’accés, rectificació, portabilitat, supressió, limitació i oposició dirigint-se a Pol. Ind. Pont Xetmar, C/ F, nave 6 – 17844 Cornellà del Terri, e mail rgpd@promolac.net <mailto:rgpd@promolac.net> i el de reclamació a www.agpd.es <https://protect.checkpoint.com/v2/___http://www.agpd.es/___.YzJlOmFncmlzdG86YzpvOjM3ZjdkZGJlZmFhZTQ4Y2U1N2NhNmZjODBlNTgxZmQ0OjY6OTczZjpkODM1ZWVjMDA5ZWI4MzU3MjMxOGJiNGFmMGUxN2RmODVkYzBhYTgzMDY4MGE3MDgzMWI2ZjQ5ZjdmYmY2MDUzOmg6VA> PROTECCION DE DATOS: De conformidad con lo dispuesto en las normativas vigentes en protección de datos personales, el Reglamento (UE) 2016/679 del 27 de abril de 2016 (GDPR), le informamos que sus datos personales y dirección de correo electrónico seran tratados en la línea de estos Reglamentos, con la finalidad de mantener una relación comercial y conservados mientras exista un interés mutuo para ello. Puede ejercer los derechos de acceso, rectificación, portabilidad, supresión, limitación y oposición dirigiéndose a Pol. Ind. Pont Xetmar, C/ F, nave 6 - 17844 Cornellà del Terri, e-mail: rgpd@promolac.net <mailto:rgpd@promolac.net> y el de reclamación en www.agpd.es <https://protect.checkpoint.com/v2/___http://www.agpd.es/___.YzJlOmFncmlzdG86YzpvOjM3ZjdkZGJlZmFhZTQ4Y2U1N2NhNmZjODBlNTgxZmQ0OjY6NjRmYTpkMGY1YzBkYmYxOGI1ZjU5ZmRjMTAwYzMzZDJhOTFiNjdmMmZkYzk4NmFkNmQ5MjU2ZGYzOGE4YmM4YzcxM2I2Omg6VA> . De: Agristo Service <service@agristo.com> Enviado el: viernes, 07 de junio de 2024 16:13 Para: compras@promolac.net; calidad@promolac.net Asunto: Documents truck 2 June Good afternoon, Attached you can find the documents of truck 2 June. Have a nice weekend!";Documents truck 2 June;Normal;;Logistics;Damaged boxes;No investigation done;500QD00000GALLRYA5;es;True
