Subject;TextBody;Complaint;Complaint_type
6407662	ARGI55 / Damage;Hi all OSD and pic attached, 132878 x 1 case damaged Regards Mark <https://protect.checkpoint.com/v2/r02/___https://www.syscoireland.com/___.YzJlOmFncmlzdG86YzpvOmVmNjZlOTM0OGJlM2RkNzY5NzA3NmJmMWE0ZTZiNTE1Ojc6YmExMzoyZjFjNzk5OTA2ODY2N2U3ZDA1ZjhjYTcxZjBjNWQwOTA5ZjA4YTY2NjUyMjA0YWZlOWQxZDJmYzU0MjU0ZmUzOmg6VDpO> Mark James General Operative w: https://protect.checkpoint.com/v2/r02/___www.syscoireland.com___.YzJlOmFncmlzdG86YzpvOmVmNjZlOTM0OGJlM2RkNzY5NzA3NmJmMWE0ZTZiNTE1Ojc6NTNmNDpkNjMzYjE2MTljOTk3NGMwZjA2MTc2YTU5ZjI4MmRmNjRiZDUwYzg1N2Y5MmVhMmRlNWVjZjg1OGM2YzIwYTk1OnQ6VDpO e: mark-james@sysco.com <mailto:mark-james@sysco.com> <https://protect.checkpoint.com/v2/r02/___https://instagram.com/Sysco_ireland___.YzJlOmFncmlzdG86YzpvOmVmNjZlOTM0OGJlM2RkNzY5NzA3NmJmMWE0ZTZiNTE1Ojc6MmQwYjo4Y2ExZDRjNTYyMTAyMGJmZWM2ODQ0ODJjMTFlMDY4NjIwNDI5M2Q2YzJmYzEyMzA1MzhmNTNmMzI3Y2UzN2QyOmg6VDpO> <https://protect.checkpoint.com/v2/r02/___https://www.facebook.com/syscoireland/___.YzJlOmFncmlzdG86YzpvOmVmNjZlOTM0OGJlM2RkNzY5NzA3NmJmMWE0ZTZiNTE1Ojc6ZWM1MzpkMDZlZjgxMjFkZjcwYjEyMmVjZjdhOThiYTkxNzM5YWE3NWMzNGMxOGZkZjAyODNiZTIxZTE0NWI0ZTNiYTBmOmg6VDpO> <https://protect.checkpoint.com/v2/r02/___https://www.youtube.com/channel/UCPU9FfOHIhVFJtK-WuZNLwA___.YzJlOmFncmlzdG86YzpvOmVmNjZlOTM0OGJlM2RkNzY5NzA3NmJmMWE0ZTZiNTE1Ojc6MWZiYjpjZWE0NjQzNjk3MWIzMTY5ODIxNDE2NDBmZWIyMzhmYWI2YWYxYWFmYjFmZWQ4OTNhNzIzZTViYTU0YjcyZWNhOmg6VDpO> <https://protect.checkpoint.com/v2/r02/___https://www.linkedin.com/company/syscoireland1___.YzJlOmFncmlzdG86YzpvOmVmNjZlOTM0OGJlM2RkNzY5NzA3NmJmMWE0ZTZiNTE1Ojc6OGEzNTplZjliNzZmNTZkOGNiZTYyMGFkZDAwMjcwMmI1YjcwY2E5MDYwNTZiNjBlZjQ0MjNiOGI1NThkZjFlNzE3MDMzOmg6VDpO> <https://protect.checkpoint.com/v2/r02/___https://twitter.com/syscoireland___.YzJlOmFncmlzdG86YzpvOmVmNjZlOTM0OGJlM2RkNzY5NzA3NmJmMWE0ZTZiNTE1Ojc6YzFhODo1MTg5OThhMmZlY2E0MmQwNTI4ZDYxMTVkMzZlOGIyZTRjODI5MmNkMTY1YWE2ZDU2ZDdlZDEwMDVkNjg1OWYyOmg6VDpO> CONFIDENTIAL – This e-mail transmission and any documents attached to it may contain information that is confidential or legally privileged. If you are not the intended recipient, or a person responsible for delivering this transmission to the intended recipient, you are hereby notified that any discourse, copying, distributions, or use of this transmission is strictly prohibited. If you have received this transmission in error, please immediately notify the sender and destroy the original transmission, attachments and destroy any hard copies.​​​​;True;Logistics
Morrisons Roast Potatoes 800g - Active Spec;Hi Kristen, Please find the signed spec V17 attached. Regarding the minor remarks that I mentionned in my earlier mail of this afternoon, these can wait until a next version.;False;
Samples and further enquires following last weeks visit;Good Afternoon I picked up with Katie and the team this morning, I know you were on with arranging samples Pieter but just wanted to pop in an email the requirements so all in one location Roast Potato Chips - Please send 1 case from start middle and end of the run once packed Roast Potato Renovation 1 x case of std roasts produced last week - se we are comparing from the same time in the season 20kg of trial product - this is to cover the superiority testing and any other samples we require Duck Fat Renovation 15kg of trial product Also the packaging samples that were discussed during the visit Please send some samples of what the 1.1kg bag will be packed into Also if you can confirm the outer size will in fact be the same as the 1.3kg case , with the extra 2 bags in. @Gilles Willaert<mailto:Gilles.Willaert@agristo.com> would you have a TP and the explanation behind these please? Whilst on site there was the discussion around producing the Roast Renovation Recipe at an earlier stage due to the poor quality as we near Jun / July time. Please can you find out from your side if this would be an option and what we would need to do to secure this. There is concern from outside that we would not have film ready to pack in March (time that was discussed with Wanda) - so below are a few questions: 1. when do you believe is the best time to produce launch stock 2. Is there an option to pack into bulk until we do have the film * If we were to pack into bulk is there a risk that the coating would chip off the potatoes during the bulking off process. Thanks Amy Amy Brown RDQ Manager [cid:Nomad_Foods_LOGORGB-Resized93high_dff506c2-0e22-47e4-abd7-1a687e84ad2d.jpg] Nomad Foods Europe Limited Registered in England & Wales | Company No 5879466 Registered Office: Forge | 43 Church Street West | Woking | GU21 6HT Phone: +44 1482 736324<tel:+44%201482%20736324> Mobile: 07972 506594 <tel:07972%20506594> Fax: email: Amy.Brown@nomadfoods.com<mailto:Amy.Brown@nomadfoods.com> Web:www.nomadfoods.com<http://www.nomadfood.com/> P THINK BEFORE YOU PRINT: Before printing e-mails, think whether it is really necessary. Thanks! LEGAL DISCLAIMER : This e-mail may contain confidential or privileged information. If you have received this e-mail in error, you must not disclose to any other person, nor take copies of, the contents of this e-mail and/or any attachment to it. If this email is marked 'personal' Nomad Foods Europe Limited is not liable in any way for its content. E-mails are susceptible to alteration. Nomad Foods Europe Limited shall not be liable for the message if altered, changed or falsified. We try to ensure that our communications are free of viruses but do not accept responsibility for any loss or damage that viruses may cause. You should take your own steps to ensure that communications are free of viruses. Nomad Foods Europe Limited and its employees operate in compliance with the law. Any recommended selling price (RSP) is provided for guidance only. Retailers are free to set their own prices. Nomad Foods Europe Limited is a limited liability company registered in England and Wales, company registration number 5879466. Registered Office: Forge, 43 Church Street West, Woking, GU21 6HT.;False;
Orders september;Hello Kaloyan A couple of months ago, we already entered some orders, to have stock on the below references. All the below is in stock and can be loaded. Can you tell me when you will be loading those? And also did you already load the foil in Wielsbeke? BR Vanessa Ronsse Customer Service Officer UK & Europe P +32 56 54 11 85 thread::E7SBAbznFhWJXDoB2eVYPXQ::;False;
World food / Vessel info / Week 38;Hi Ximena, Below orders will be loaded in our warehouse this week. Name Sales document Customer Reference Material Material Description Quantity in Pallet(s) SU Order Quantity Plant Incoterms Incoterms (Part 2) Container bookingnumber Vessel name Estimated time of sailing Estimated time of arrival Actual time of arrival ShippingLine SCAC Code SOCIEDAD COMERCIAL WORLD FOOD 468936 WO 845 314767 VER F12 2,5 1 I120BEV3 21,000 PAL 21,000 P014 CFR VALPARAISO 213B1810782 MSC ELMA 23/09/2024 27/10/2024 27/10/2024 MSCU SOCIEDAD COMERCIAL WORLD FOOD 468937 WO 846 314767 VER F12 2,5 1 I120BEV3 21,000 PAL 21,000 P014 CFR VALPARAISO 213B1810782 MSC ELMA 23/09/2024 27/10/2024 27/10/2024 MSCU SOCIEDAD COMERCIAL WORLD FOOD 468938 WO 847 312111 VER ALL 2,5 1 I108BE 7,000 PAL 7,000 P014 CFR VALPARAISO 213B1810782 MSC ELMA 23/09/2024 27/10/2024 27/10/2024 MSCU SOCIEDAD COMERCIAL WORLD FOOD 468938 WO 847 314769 VER ALL 2,5 1 I108BEV2 14,000 PAL 14,000 P014 CFR VALPARAISO 213B1810782 MSC ELMA 23/09/2024 27/10/2024 27/10/2024 MSCU SOCIEDAD COMERCIAL WORLD FOOD 468939 WO 848 314766 VER F10 2,5 1 I120BEV3 17,000 PAL 17,000 P014 CFR VALPARAISO 213B1810782 MSC ELMA 23/09/2024 27/10/2024 27/10/2024 MSCU SOCIEDAD COMERCIAL WORLD FOOD 468939 WO 848 314768 VER F14 2,5 1 I120BEV3 3,000 PAL 3,000 P014 CFR VALPARAISO 213B1810782 MSC ELMA 23/09/2024 27/10/2024 27/10/2024 MSCU SOCIEDAD COMERCIAL WORLD FOOD 468939 WO 848 313903 MAO NOO 1,0 1 I96V2 1,000 PAL 1,000 P014 CFR VALPARAISO 213B1810782 MSC ELMA 23/09/2024 27/10/2024 27/10/2024 MSCU;False;
lists;Hello Kaloyan Please find the 5th Grade list, attached. Standard list was sent to you earlier. BR Vanessa Ronsse Customer Service Officer UK & Europe P +32 56 54 11 85 --------------- Original Message --------------- From: Kaloyan Iliev [kaloyan.iliev@bulkarto.com] Sent: 16/09/2024 10:35 To: service@agristo.com Subject: lists Good morning Vanessa, Can you send me the lists, please? BR Kaloyan Sent from my iPhone thread::YjE_TgIAGr-24n0m29XzUHQ::;False;
Debit Note No. 27234-5788889 for Invoice Number: 0090629549.;Dear Sir/Madam, in the attachment, we send you a request for a credit note that relates to the invoice specified in the subject of the e-mail.;False;
Pedersen / Vessel info / Week 38;Thanks Elynn!! Saludos/;False;
lists;Hi Vanessa, I can not see the standart list. Br Kaloyan Sent from my iPhone On 16 Sep 2024, at 18:24, Agristo Service <service@agristo.com> wrote: ﻿ Hello Kaloyan Please find the 5th Grade list, attached. Standard list was sent to you earlier. BR Vanessa Ronsse Customer Service Officer UK & Europe P +32 56 54 11 85 --------------- Original Message --------------- From: Kaloyan Iliev [kaloyan.iliev@bulkarto.com] Sent: 16/09/2024 10:35 To: service@agristo.com Subject: lists Good morning Vanessa, Can you send me the lists, please? BR Kaloyan Sent from my iPhone thread::YjE_TgIAGr-24n0m29XzUHQ:: <Octabins 5th grade dd 160924.xls>;False;
TR: DDP prices frozen potatoes products;Hello, In the absence of Mr Declerck, could you please answer to my request? Thanks. Cordialement,;False;
Artigiano in Fiera anche a Primavera!;"31 mai–3 juin 2025, Fieramilano | Entrée gratuite Se non leggi correttamente questo messaggio, clicca qui<https://track.gestionefiere.com/e/r?q=Ls%3dEBLtP_0sWw_K3_vxkr_6C_0sWw_J8gcxZh.B53mIAH.gL5_JUzh_TjC_0sWw_J8vK4.3wMF_JUzh_Tj_OiuT_Zx0mE_0sWw_K6zN0_JUzh_TjQDN49_0sWw_JX2_OiuT_ZvHz_OiuT_YNCl_OiuT_ZvO503b_vxkr_7ABO_2SHbge_0sWw_K3_vxkr_6cF_JUzh_UhMD_JUzh_T0_OiuT_ZvA0AP8_vxkr_6cF_JUzh_UhM8_JUzh_T0S_0sWw_J8Bgw_JUzh_T0U_0sWw_K6tS_0sWw_JXmIuTBBw__JUzh_T0f1_JU3e8szh_UhRHP4T_0sWw_J8Rjdo%26g%3dZNXBa%26v%3d%26Aw%3dXRaBbP%26D%3dB%26K%3dMWCaN%26G%3d6XKb6YN%26L%3d-8bQWDXJS5&mupckp=mupAtu4m8OiX0wt> [https://img.track.gestionefiere.com/static/36684/images/8/testata-fra.jpg]<https://track.gestionefiere.com/e/tr?q=5%3dIZEZJ%26F%3dG%26F%3dKYHVL%26I%3dASIdATL%26O%3dqL0J2_JgwY_UQ_LZuf_VO_JgwY_TV51LyAr34IrFvCnJq.C3_JgwY_TV_LZuf_WOM0G_2GALl7_8ubr_Ihw7CMu70NnJ_8ubr_HZ4L3_Gn6yOv_JgwY_UT9v3yF_1sit_AXANv_5qGy3yAw_JgwY_UTHxNyNj_JqHpG%26t%3d%26C2%3dSPcGWN%26N2%3dTPVCbOU3q5jESLVITI%26B%3dA5G7n5LcEVIaoWH7IUraA7Hcn5O8ISHZlWvYm4sVIZHZnbNdE6N0kVL7D8Gc0TPc&mupckp=mupAtu4m8OiX0wt> Cher/chère , Je suis heureux de t'annoncer une importante nouveauté : Artigiano in Fiera double le rendez-vous avec une nouvelle édition qui se déroulera du 31 mai au 3 juin à Fieramilano, avec une entrée libre. Il s'agit d'une initiative qui répond aux nombreuses sollicitations d'un public passionné, désireux de bénéficier d'une nouvelle occasion de rencontre avec les artisans. En même temps, les artisans du monde entier nous ont également demandé à plusieurs reprises la possibilité de se confronter au marché à un autre moment de l'année. La période choisie, de quatre jours incluant toujours la Fête de la République, ne coïncide pas avec d'autres événements internationaux dans le secteur. Le grand public d'Artigiano in Fiera sera encore dans ses villes, en raison de l'ouverture du système scolaire, pendant une période chaude et agréable, durant laquelle le désir d'explorer croît, en attendant l'été suivant. Ainsi, le choix du printemps devient un point fort de l'événement, à un moment de l'année particulièrement stratégique pour Milan, aussi en raison de la présence des touristes qui visitent la ville. L'édition printanière d'Artigiano in Fiera est donc une occasion supplémentaire de rencontrer un public fidèle, qualifié et conscient qui souhaite retrouver, tout au long de l'année, l'authenticité, l'originalité et la qualité des produits artisanaux. De plus, cet événement offre une opportunité pour se faire connaître auprès de nouveaux clients. La participation à ce nouvel événement permet aux entreprises de vendre leurs produits à un public attentif et sélectif, et aussi de réaliser un test de marché. En outre, la manifestation représente une occasion de communiquer et de se faire connaître dans un large marché, ainsi que de maintenir et de renforcer les relations avec la clientèle existante. Étant donné qu'il s'agit d'un événement de quatre jours, l'investissement est modéré ; les espaces d'exposition, à partir de stands de 10 m² (4x2,5 m), sont au prix de 2.500 € HT. Notre réseau commercial est disponible pour approfondir la proposition ; les inscriptions ouvriront dans les prochains jours et nous nous assurerons de t'en informer rapidement. Espérant te retrouver personnellement à la foire, je profite de cette occasion pour te remercier et t’adresser mes meilleures salutations. [https://img.track.gestionefiere.com/static/36684/images/26/Screenshot%202024-09-13%20alle%2011.41.01.png] <https://track.gestionefiere.com/e/r?q=Pv%3dFwPwQ_uwZx_67_yyVv_9D_uwZx_5Bjdidk.Cp7pJvL.jMp_NX1S_XmD_uwZx_5BvMx.7zN1_NX1S_Xm_PTyW_ai_NX1S_XCg_uwZx_601SvU1R3__NX1S_XCge7nE_uwZx_607Ydch0_uwZx_604W2O5Y.7B-_yyVv_0ByS1Rvd2O_uwZx_5B7XCO_yyVv_9DyO9b_uwZx_5BC_Z7_NX1S_X7h9dmTAV3Sx_NX1S_XCg1T1RQiSu%26f%3dYCdAZ%26k%3d%26Gv%3dWGgAaE%26J%3dA%26J%3dBcBZC%26M%3d5W0h5XC%26R%3d4XCe5a0eBW&mupckp=mupAtu4m8OiX0wt><https://track.gestionefiere.com/e/r?q=Pv%3dFwPwQ_uwZx_67_yyVv_9D_uwZx_5Bjdidk.Cp7pJvL.jMp_NX1S_XmD_uwZx_5BvMx.7zN1_NX1S_Xm_PTyW_ai_NX1S_XCg_uwZx_601SvU1R3__NX1S_XCge7nE_uwZx_607Ydch0_uwZx_604W2O5Y.7B-_yyVv_0ByS1Rvd2O_uwZx_5B7XCO_yyVv_9DyO9b_uwZx_5BC_Z7_NX1S_X7h9dmTAV3Sx_NX1S_XCg1T1RQiSu%26f%3dYCdAZ%26k%3d%26Gv%3dWGgAaE%26J%3dA%26J%3dBcBZC%26M%3d5W0h5XC%26R%3d4XCe5a0eBW&mupckp=mupAtu4m8OiX0wt> <https://c6f8d.emailsp.com/console/data-amp-placeholder-1-amp-end> Clicca qui<https://track.gestionefiere.com/e/r?q=Pv%3dFwPwQ_uwZx_67_yyVv_9D_uwZx_5Bjdidk.Cp7pJvL.jMp_NX1S_XmD_uwZx_5BvMx.7zN1_NX1S_Xm_PTyW_ai_NX1S_XCg_uwZx_601SvU1R3__NX1S_XCge7nE_uwZx_607Ydch0_uwZx_604W2O5Y.7B-_yyVv_0ByS1Rvd2O_uwZx_5B7XCO_yyVv_9DyO9b_uwZx_5BC_Z7_NX1S_X7h9dmTAV3Sx_NX1S_XCg1T1RQiSu%26f%3dYCdAZ%26k%3d%26Gv%3dWGgAaE%26J%3dA%26J%3dBcBZC%26M%3d5W0h5XC%26R%3d4XCe5a0eBW&mupckp=mupAtu4m8OiX0wt> se non desideri ricevere le comunicazioni della Segreteria Organizzativa. Ricordati di aggiungere il nostro l'indirizzo email alla tua rubrica per non rischiare di perdere le future comunicazioni.";False;
Limson orders // 760429;Hi Louise, Limson would like to place orders for the following items (see list below). What is the earliest date you can ship these ? Do you need 6 weeks for production or 4 weeks? 1st order Item 315222 – qty 480 cases Item 315223 – qty 80 cases Item 315221 – qty 320 cases Item 315225 – qty 720 cases 2nd order Item 315223 – 240 cases Item 315226 – 320 cases Item 315221 – 1120 cases 3rd order – PO760563 – already processed & sent – please hold until I reconfirm with Limson based on the ship dates you provide. Item 315223 – 640 cases Item 315221 – 1040 cases Please let us know, Thank you, [cid:image001.png@01DB083B.7F6A09B0]<http://www.ardovlm.com/> Tammy Ferland Senior Customer Account Specialist 1675 Blvd.Saint-Regis, Dollard-des-Ormeaux, QC, H9B 3H7 T: (514) 426-4100 Ext. 219 [cid:image002.png@01DB083B.7F6A09B0];False;
INFORMAR  + ENVIAR SET DE DOCUMENTOS COMPLETOS  //  PROVEEDOR AGRISTO  // COO/90632165,7312-SUPERMERCADOSPERUANOS,7312-SUPER  // BA03136/24;;False;
INFORMAR  + ENVIAR SET DE DOCUMENTOS COMPLETOS  //  PROVEEDOR AGRISTO  // COO/90632165,7312-SUPERMERCADOSPERUANOS,7312-SUPER  // BA03136/24;Buenos dias @Alexia Lacombe<mailto:Alexia.Lacombe@agristo.com> Favor informar si nave logro zarpar 13-09 , ya que tracking no muestra info Por otro lado , enviar documentos completos [cid:image001.png@01DB0832.7B85B9B0] [cid:image002.png@01DB0832.7B85B9B0];False;
CONXEMAR Fotos y vídeo;Buenos días: Como en años anteriores Foto Estudio J.Luis estará por la feria el miércoles día 2 (segundo día de la feria) para realizar las fotos de los stands de los clientes que así lo deseen. De estar interesados en las fotografías y para poder atenderles de forma más personalizada rogamos se pongan en contacto con nosotros y nos digan si tienen una hora preferente a través de este medio o en el teléfono 610555713 que estará operativo durante la feria indicando el nombre y NÚMERO DE STAND. PRECIOS: PACK 1: De 8 a 12 fotos RETOCADAS, que se enviarán al correo que ustedes nos faciliten, 35 € más IVA. PACK 2: Fotos más vídeo publicitario que dependiendo del Stand y necesidades tendrá una duración aproximada de entre 30 y 120 segundos y un precio de entre 350 y 400 € más IVA. En el PACK 2 como las necesidades de cada empresa son distintas es necesario que se pongan en contacto con nosotros como muy tarde tres días antes de la feria para poder personalizar el trabajo según sus necesidades y fijar un precio justo. Un año más agradecerles la confianza depositada en Foto Estudio José Luis s.l. Teléfonos: 981719148 y 610555713 e-mail: jluisfotografia@hotmail.es<mailto:jluisfotografia@hotmail.es> Reciban un cordial saludo.;False;
Orders september;Hello Vanessa, Regarding this, I will load tomorrow first three positions from already ordered fries. I will load them instead of missing pallets from WB( truck WB+HB)so please do not add anything else. BR Kaloyan Sent from my iPhone On 16 Sep 2024, at 18:33, Agristo Service <service@agristo.com> wrote: ﻿ Hello Kaloyan A couple of months ago, we already entered some orders, to have stock on the below references. All the below is in stock and can be loaded. Can you tell me when you will be loading those? And also did you already load the foil in Wielsbeke? <Image_2024-09-16_17-31-17.png> BR [image] Vanessa Ronsse Customer Service Officer UK & Europe P +32 56 54 11 85 thread::E7SBAbznFhWJXDoB2eVYPXQ:: <Image_2024-09-16_17-31-17.png>;False;
PO 759633;Hi Team, Can you please confirm what was shipped on PO 759633? Our order was for French Fries - Shoestring (item 306157) but invoice is coming in for a different item: [cid:image001.png@01DB0844.7F919FD0] Thank You [cid:image002.png@01DB0844.7F919FD0]<http://www.ardovlm.com/> Catherine Racette Customer Account Specialist 1675 rue Saint-Regis, Dollard-des-ormeaux, QC, H9B 3H7 T: (514) 426-4100 x. 312 | F: (514) 426-5977 Please note I am working from home. You may reach me on my office line, or on my cell: 438-828-1513;False;
Zahlungsavis 5008219163 fuer K 0005181091/0060;;False;
Documents BRF S.A. - IE0001836I24;Hi dears, Thank you, we’re checking with the client and will let you know asap.;False;
CRD ?;Good day Agristo team, 😊 Could you advise CRD PO # 759523 760061 759857 759974 759858 760042 760043 760040 759900 759701 759614 759613 Thank you, [cid:image001.png@01DB084B.D461A4E0]<http://www.ardovlm.com/> Catalina Vidal Logistics Coordinator 1675 Blvd. Saint-Regis, Dollard-des-Ormeaux, QC, H9B 3H7 T: (514) 426-4100 Ext. 348| F: (514) 426-5977;False;
PO's to be released - 755826, 755827, 755828, 755829;Hi Team, We would like to release the following PO’s that had been previously put on hold. Can you please confirm cargo ready for these? 755826 755827 755828 755829 Thank You 😊 [cid:image001.png@01DB0845.FE936600]<http://www.ardovlm.com/> Catherine Racette Customer Account Specialist 1675 rue Saint-Regis, Dollard-des-ormeaux, QC, H9B 3H7 T: (514) 426-4100 x. 312 | F: (514) 426-5977 Please note I am working from home. You may reach me on my office line, or on my cell: 438-828-1513;False;
Order 4800057370 - &BISMT&;Dear Ladies and Gentlemen, Attached you'll find a new Purchase Order. Please note the PO No. on your shipping advice and the invoice. In case of queries, contact export_usa@lidl.com Lidl Export International GmbH & Co. KG Stiftsbergstraße 1 · D-74167 Neckarsulm Registergericht Stuttgart · HRA 104828;False;
Avis de paiement 16.09.2024;Madame,Monsieur, Nous avons procédé au paiement des documents suivants avec la pièce de paiement 3110506863. Cordialement, Le pôle paiement This e-mail and any attachment are confidential and intended solely for the use of the individual to whom it is addressed. If you are not the intended recipient, please telephone or email the sender and delete this message and any attachment from your system. Unauthorized publication, use, dissemination, forwarding, printing or copying of this e-mail and its associated attachments is strictly prohibited. Let's respect the environment together. Only print this message if necessary.;False;
Agristo Report;Dear User, Please find attached the Agristo Report. Thanks Nomad Foods THINK BEFORE YOU PRINT: Before printing e-mails, think whether it is really necessary. Thanks! LEGAL DISCLAIMER : This e-mail may contain confidential or privileged information. If you have received this e-mail in error, you must not disclose to any other person, nor take copies of, the contents of this e-mail and/or any attachment to it. If this email is marked 'personal' Nomad Foods Europe Limited is not liable in any way for its content. E-mails are susceptible to alteration. Nomad Foods Europe Limited shall not be liable for the message if altered, changed or falsified. We try to ensure that our communications are free of viruses but do not accept responsibility for any loss or damage that viruses may cause. You should take your own steps to ensure that communications are free of viruses. Nomad Foods Europe Limited and its employees operate in compliance with the law. Any recommended selling price (RSP) is provided for guidance only. Retailers are free to set their own prices. Nomad Foods Europe Limited is a limited liability company registered in England and Wales, company registration number 5879466. Registered Office: Forge, 43 Church Street West, Woking, GU21 6HT.;False;
Premier Foods Wholesale LTD - Remittance Advice;Remittance Advice (premier) from Premier Foods Wholesale LTD [cid:image043345.png@89E57DB8.5E0F535B] Olive Tanner​​​​ Director T: 0207 720 9012 E: olive.tanner@premierfoodswholesale.com<mailto:Olive.Tanner@premierfoodswholesale.com> W: premierfoodswholesale.com<https://premierfoodswholesale.com/> Units 301 ‑ 313 New Covent Garden Market Nine Elms Lane London SW8 5EQ [Facebook]<https://en-gb.facebook.com/premierfoodswholesale> [Linkedin]<https://www.linkedin.com/company/premier-fruits-ltd/?originalSubdomain=uk> [Instagram]<https://www.instagram.com/premierfoodswholesale/?hl=en> [Twitter]<https://mobile.twitter.com/PFoodsWholesale> [www.premierfoodswholesale.com]<https://premierfoodswholesale.com/>;False;
3 Opportunities to Meet Us: We Can't Wait to See You!;Tomasino Farms Inc Can't read or see images? View this email in a browser<https://lzlfl-zgph.campaign-view.com/ua/viewinbrowser?od=3zbcd2c48ead210118d67cafaef4cfa42afcbe11215e65e055bba9adaf90b28954&rd=1e90398f1cfd0acc&sd=1e90398f1cfcdddb&n=11699e4be3ddf8f&mrd=1e90398f1cfcddb7&m=1> [https://stratus.campaign-image.com/images/17265236754212_logotransp_zc_v1_2_1049402000006742004.png]<https://lzlfl-zgph.maillist-manage.net/click/1e90398f1cfd0acc/1e90398f1cfc822b> GALLERY<https://lzlfl-zgph.maillist-manage.net/click/1e90398f1cfd0acc/1e90398f1cfc822d> CONTACT<https://lzlfl-zgph.maillist-manage.net/click/1e90398f1cfd0acc/1e90398f1cfc822f> ABOUT<https://lzlfl-zgph.maillist-manage.net/click/1e90398f1cfd0acc/1e90398f1cfc8231> FoodTrader.Biz<https://lzlfl-zgph.maillist-manage.net/click/1e90398f1cfd0acc/1e90398f1cfc8233> USA SPAIN FRANCE [https://stratus.campaign-image.com/images/17265236764423_image17262638130246818_zc_v1_3_1049402000006742004.png] Since 1994, the Tomasino family has been importing fresh, frozen, organic, and conventional foods from around the world. We have also recently expanded into European markets with Tomasino Farms SAS France. Tomasino Farms, Inc. has developed the FoodTrader.Biz platform to help us organize the offers we receive from our valued suppliers and partners worldwide and to showcase these offers to our buyers. The platform is available 24/7 at no cost and is optimized for SEO. [https://stratus.campaign-image.com/images/17265236776274_85151561111018969_zc_v1_4_1049402000006742004.png] +1 786-802-1904<tel:123456789> TELEPHONE [https://stratus.campaign-image.com/images/17265236787505_97201561111196609_zc_v1_5_1049402000006742004.png];False;
Quarantined and Spam/Junk Email Report;You have 16 new quarantined and Spam/Junk emails over the last 24 hours, which are listed below. For some of the quarantined emails, you can request the Security Administrator to release the email to the inbox or release the email yourself, based on the security policy. The Spam/Junk emails were moved to your Junk folder. Quarantined emails Sender Subject Date (UTC) Action AndersPeter07@outlook.com Vattenfall NV Request For Quotation 2024-09-16 06:37:17 Request to release ariscoleintl@gmail.com We're interested in purchasing your product 2024-09-16 11:06:53 Request to release sarah.t@taevasglobal.com REMINDER! Webinar Invite: India Market Entry for Global Brands 2024-09-16 12:17:09 Request to release ikechichioma75@gmail.com I AM URGENTLY WAITING FOR YOUR RESPONSE. 2024-09-16 12:51:26 Request to release Spam/Junks Emails Emails detected as Spam or Marketing. Usually redirected to your Junk folder. Sender Subject Date (UTC) Action info@belgo.com.vn CƠ HỘI CUỐI ĐỂ TRẢI NGHIỆM PHIÊN BẢN BÁNH TRUNG THU BELGO GIỚI HẠN / LAST CHANCE TO TRY CHOCOLATE MOONCAKE BY BELGO! 2024-09-16 07:02:24 - molly.stout@dataforgepros.com Agristo 2024-09-16 07:10:47 - info@exportdir.com Visit Uganda Biggest Trade Fair 2024-09-16 07:50:55 - patricia@grimktg.com Export To Ghana - 5th GTS 2024 2024-09-16 10:45:12 - irene.moon@hexexpoleads.com TUTTOFOOD 2024 Attendees/Registrants List. 2024-09-16 11:01:29 - info@brightexh.com FOODPRO UGANDA, 21st - 23rd November, 2024 AT UMA SHOW GROUNDS LUGOGO, KAMPALA, UGANDA 2024-09-16 11:49:45 - jerry@cargoconvoy.co A Thoughtful Request: Let’s Partner for a Successful September 2024-09-16 13:16:03 - Skylar@clientmicro.com TrueCommerce Users Information 2024-09-16 14:31:18 - jluisfotografia@hotmail.es CONXEMAR Fotos y vídeo 2024-09-16 18:24:21 - luke@foodtraderstore.com 3 Opportunities to Meet Us: We Can't Wait to See You! 2024-09-16 21:58:45 - sarah.t@taevasglobal.com REMINDER! Webinar Invite: India Market Entry for Global Brands 2024-09-16 12:17:09 - Skylar@clientmicro.com TrueCommerce Users Information 2024-09-16 14:31:18 - Generate a new quarantine report of the last 24 hours;False;
Premier Foods Wholesale LTD - Remittance Advice;Remittance Advice (premier) from Premier Foods Wholesale LTD [cid:image043345.png@89E57DB8.5E0F535B] Olive Tanner​​​​ Director T: 0207 720 9012 E: olive.tanner@premierfoodswholesale.com<mailto:Olive.Tanner@premierfoodswholesale.com> W: premierfoodswholesale.com<https://premierfoodswholesale.com/> Units 301 ‑ 313 New Covent Garden Market Nine Elms Lane London SW8 5EQ [Facebook]<https://en-gb.facebook.com/premierfoodswholesale> [Linkedin]<https://www.linkedin.com/company/premier-fruits-ltd/?originalSubdomain=uk> [Instagram]<https://www.instagram.com/premierfoodswholesale/?hl=en> [Twitter]<https://mobile.twitter.com/PFoodsWholesale> [www.premierfoodswholesale.com]<https://premierfoodswholesale.com/>;False;
Magna PO;Hi All Please find attached order for delivery requested 20-09-24. Kindly send us order confirmation and make sure all deliveries are booked in at bookingin@magnafoodservice.co.uk<mailto:bookingin@magnafoodservice.co.uk> Please check prices on the PO are correct, otherwise notify immediately. If you have any query with accounts, Kindly email at accounts@magnafoodservice.co.uk<mailto:accounts@magnafoodservice.co.uk> so it can be sorted out immediately and there is no delay in deliveries.;False;
